Record_ID,Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score
4643,28,64,No,7,2,4,67
4644,24,62,Yes,7,0,6,65
4645,30,87,Yes,8,1,1,71
4646,12,81,Yes,7,2,3,66
4647,20,78,Yes,8,2,2,68
4648,10,85,Yes,5,0,4,65
4649,19,93,No,8,1,3,71
4650,19,77,Yes,7,2,4,64
4651,24,86,Yes,9,1,3,72
4652,20,98,No,7,4,2,69
4653,24,94,No,7,1,3,70
4654,24,77,Yes,6,0,4,66
4655,33,86,No,9,0,3,70
4656,18,67,No,4,0,2,62
4657,14,82,Yes,8,1,3,66
4658,21,99,No,7,2,1,70
4659,15,81,Yes,7,1,1,63
4660,29,97,Yes,7,1,4,73
4661,18,76,Yes,7,2,4,70
4662,17,100,No,8,1,5,71
4663,17,83,No,6,1,4,65
4664,24,62,Yes,7,1,2,64
4665,19,83,Yes,8,1,4,66
4666,16,71,Yes,6,1,3,82
4667,30,61,Yes,8,2,3,68
4668,15,93,No,8,1,4,67
4669,20,71,Yes,6,5,5,68
4670,24,92,Yes,5,2,3,69
4671,10,72,Yes,6,0,4,63
4672,23,68,No,7,3,3,66
4673,14,99,No,7,0,2,68
4674,25,74,Yes,9,4,3,71
4675,14,84,Yes,6,2,3,69
4676,24,84,Yes,6,1,2,70
4677,27,82,No,8,3,2,70
4678,25,97,Yes,6,1,4,73
4679,22,87,Yes,6,0,4,68
4680,19,76,Yes,6,1,3,65
4681,17,94,Yes,4,4,4,72
4682,29,67,Yes,8,2,4,67
4683,16,82,Yes,8,4,4,68
4684,14,98,Yes,8,0,3,69
4685,24,85,Yes,10,1,4,70
4686,15,93,Yes,9,1,2,69
4687,14,86,Yes,6,1,2,68
4688,11,94,No,9,2,2,65
4689,17,98,Yes,7,1,4,70
4690,20,71,Yes,6,1,4,65
4691,21,67,No,6,0,3,61
4692,26,79,No,7,1,2,69
4693,23,88,Yes,7,0,4,67
4694,19,69,Yes,9,1,3,65
4695,19,60,No,8,3,3,63
4696,23,74,Yes,6,0,4,67
4697,28,99,No,5,6,5,76
4698,21,88,No,8,0,3,70
4699,17,76,Yes,8,1,4,67
4700,14,68,Yes,9,2,4,66
4701,11,74,Yes,7,1,2,65
4702,24,67,No,8,0,1,65
4703,23,64,No,8,2,3,63
4704,23,96,Yes,5,3,3,74
4705,19,100,Yes,7,2,3,72
4706,28,67,No,8,1,4,68
4707,17,62,No,8,2,4,62
4708,26,73,No,7,1,3,65
4709,20,78,Yes,10,1,3,69
4710,16,68,Yes,10,2,2,61
4711,24,72,Yes,7,2,4,67
4712,22,68,No,7,1,4,66
4713,22,91,Yes,8,1,2,70
4714,20,89,No,7,5,3,72
4715,20,85,Yes,9,3,3,69
4716,34,75,Yes,5,0,3,68
4717,27,96,No,7,2,2,74
4718,24,99,No,8,1,3,70
4719,21,67,Yes,9,1,4,67
4720,26,69,Yes,5,4,2,68
4721,23,81,No,6,2,1,69
4722,20,64,No,4,4,4,66
4723,18,77,No,6,3,3,66
4724,20,83,Yes,5,1,3,68
4725,1,81,Yes,8,1,2,60
4726,21,73,No,7,0,4,69
4727,17,82,No,7,1,1,66
4728,30,98,Yes,7,1,3,77
4729,20,68,No,9,1,5,63
4730,13,86,Yes,5,3,3,66
4731,20,62,Yes,4,1,4,64
4732,14,63,No,8,1,4,63
4733,23,82,Yes,6,0,4,68
4734,22,64,No,5,1,2,65
4735,26,61,Yes,8,1,4,65
4736,15,67,Yes,4,0,1,64
4737,20,83,Yes,6,0,3,68
4738,12,88,Yes,4,0,2,62
4739,24,68,Yes,7,1,3,67
4740,23,87,Yes,9,1,1,73
4741,23,67,Yes,6,2,3,69
4742,20,85,No,6,0,2,65
4743,22,76,Yes,10,1,3,66
4744,30,86,No,8,4,2,73
4745,18,100,Yes,10,1,3,72
4746,21,98,Yes,7,3,1,72
4747,13,60,Yes,7,1,1,61
4748,15,95,Yes,9,2,3,69
4749,21,63,No,7,1,2,66
4750,27,98,No,7,1,3,74
4751,18,71,Yes,4,1,4,64
4752,19,75,Yes,10,1,2,66
4753,18,64,Yes,8,2,3,64
4754,17,64,No,7,3,4,66
4755,22,89,No,8,2,5,72
4756,11,98,Yes,5,1,2,71
4757,28,84,Yes,6,1,3,70
4758,16,89,Yes,8,2,3,67
4759,24,90,No,7,1,2,71
4760,12,71,No,8,2,3,63
4761,24,62,No,7,1,2,64
4762,24,60,Yes,8,2,1,64
4763,22,74,No,5,1,3,65
4764,14,70,Yes,9,2,4,65
4765,21,62,No,6,2,3,62
4766,13,67,Yes,7,2,5,65
4767,18,65,No,6,1,2,64
4768,26,97,Yes,7,2,3,74
4769,25,66,Yes,7,2,1,67
4770,20,82,No,8,0,2,66
4771,14,84,No,8,3,4,70
4772,24,82,No,8,0,2,68
4773,20,64,No,6,0,1,64
4774,6,73,No,8,0,1,58
4775,25,62,Yes,7,1,4,65
4776,20,76,Yes,7,2,5,68
4777,27,68,No,8,2,1,64
4778,13,82,No,5,4,4,66
4779,1,88,Yes,4,3,2,92
4780,22,81,Yes,9,2,4,69
4781,22,77,No,7,2,2,68
4782,10,75,No,8,2,4,63
4783,14,94,Yes,6,0,3,64
4784,37,69,Yes,9,1,2,68
4785,18,89,No,8,0,2,67
4786,24,90,Yes,7,1,2,68
4787,16,77,Yes,7,1,2,66
4788,7,72,Yes,4,4,4,66
4789,19,79,Yes,8,4,2,68
4790,18,64,Yes,9,1,3,64
4791,18,62,Yes,7,2,3,63
4792,19,64,Yes,7,0,4,62
4793,22,67,No,7,2,2,66
4794,19,80,Yes,9,0,2,65
4795,12,94,Yes,9,1,3,66
4796,23,69,Yes,6,2,4,66
4797,8,97,Yes,8,2,2,69
4798,8,98,Yes,7,1,3,67
4799,24,98,No,8,6,3,75
4800,23,94,Yes,6,0,3,73
4801,20,75,Yes,9,0,5,66
4802,12,63,No,8,4,4,61
4803,16,83,Yes,9,5,4,68
4804,18,82,Yes,5,1,4,67
4805,10,94,No,5,1,3,66
4806,16,100,No,10,1,2,69
4807,24,80,No,9,3,4,69
4808,29,74,Yes,6,1,1,67
4809,17,67,No,8,0,4,65
4810,25,60,No,6,2,2,63
4811,9,80,Yes,4,1,2,63
4812,24,82,No,4,1,2,66
4813,15,93,Yes,7,0,4,66
4814,22,80,Yes,9,2,4,69
4815,19,97,Yes,9,3,4,72
4816,28,85,Yes,9,2,3,70
4817,15,94,Yes,8,2,1,68
4818,24,66,Yes,7,1,3,66
4819,18,94,Yes,9,3,3,67
4820,19,87,No,4,0,5,68
4821,19,67,Yes,8,0,4,62
4822,15,68,No,5,1,2,64
4823,20,97,Yes,6,1,1,71
4824,20,61,No,8,0,4,65
4825,21,79,Yes,8,0,2,69
4826,21,73,No,6,1,5,65
4827,25,87,No,8,0,4,71
4828,26,94,No,8,1,2,69
4829,14,74,Yes,7,2,3,65
4830,25,77,Yes,7,2,1,66
4831,13,99,Yes,10,0,3,68
4832,24,91,Yes,7,0,2,72
4833,24,96,Yes,7,1,3,74
4834,9,78,No,7,3,2,64
4835,21,69,Yes,7,0,3,64
4836,17,76,Yes,8,1,4,63
4837,15,89,No,9,2,2,66
4838,28,64,Yes,7,1,2,67
4839,16,71,Yes,6,4,5,64
4840,15,62,No,10,0,4,62
4841,20,77,Yes,7,0,1,66
4842,24,93,No,4,4,2,71
4843,19,61,Yes,10,1,6,63
4844,27,87,Yes,9,1,4,72
4845,23,97,No,9,1,3,71
4846,7,69,No,9,1,3,61
4847,17,88,Yes,10,1,2,71
4848,17,99,No,5,2,4,69
4849,23,98,Yes,6,3,3,74
4850,4,69,Yes,6,0,2,61
4851,35,64,No,6,2,2,68
4852,23,66,Yes,7,1,2,67
4853,21,88,No,6,3,4,70
4854,27,89,No,5,0,3,69
4855,34,87,No,6,3,2,72
4856,25,73,Yes,7,1,2,66
4857,26,67,No,9,2,3,67
4858,21,83,No,6,4,2,70
4859,19,79,Yes,8,3,4,68
4860,17,89,Yes,5,2,2,68
4861,15,78,No,4,2,2,65
4862,16,74,Yes,7,0,3,63
4863,12,72,Yes,6,0,4,62
4864,20,68,Yes,6,0,4,66
4865,10,71,Yes,6,1,2,62
4866,21,64,Yes,6,0,3,61
4867,20,74,Yes,6,0,4,63
4868,21,61,Yes,6,3,3,65
4869,17,67,No,5,3,3,64
4870,38,90,Yes,4,2,4,74
4871,28,73,Yes,4,2,2,70
4872,13,87,No,10,2,2,63
4873,21,89,No,7,3,2,68
4874,16,83,Yes,9,2,2,69
4875,14,98,Yes,7,1,4,70
4876,12,61,Yes,7,2,3,62
4877,23,90,Yes,7,3,2,71
4878,16,98,No,8,2,1,69
4879,26,94,Yes,5,0,2,69
4880,26,67,Yes,6,4,3,68
4881,28,73,Yes,7,0,2,65
4882,15,67,Yes,4,1,5,65
4883,23,84,Yes,9,1,4,65
4884,24,88,No,9,2,3,72
4885,17,73,No,4,2,4,63
4886,15,82,Yes,6,2,2,68
4887,30,88,Yes,7,1,3,72
4888,21,77,Yes,8,3,2,66
4889,24,94,No,9,2,3,71
4890,15,91,Yes,6,0,3,67
4891,13,63,No,10,2,3,61
4892,17,85,Yes,7,4,2,70
4893,19,69,Yes,7,2,3,64
4894,14,82,Yes,8,0,2,64
4895,20,98,Yes,7,0,3,68
4896,10,95,No,7,4,3,70
4897,13,76,Yes,10,4,3,65
4898,24,72,No,7,3,2,67
4899,24,69,Yes,6,0,4,65
4900,18,81,Yes,6,1,4,65
4901,14,65,Yes,9,3,4,65
4902,14,82,Yes,8,1,2,66
4903,18,60,No,5,2,4,62
4904,24,73,Yes,5,1,2,63
4905,26,69,Yes,7,0,3,63
4906,17,99,Yes,8,3,3,70
4907,13,89,Yes,6,0,4,67
4908,22,74,No,4,0,3,66
4909,15,64,No,5,2,2,63
4910,17,81,Yes,9,1,3,66
4911,28,69,No,8,3,4,67
4912,25,81,No,9,1,1,68
4913,21,93,Yes,9,1,2,67
4914,12,85,Yes,6,1,2,66
4915,21,85,Yes,6,2,4,71
4916,26,82,Yes,7,0,2,69
4917,18,97,Yes,8,1,2,72
4918,28,97,Yes,9,0,3,70
4919,28,81,Yes,10,2,3,68
4920,30,72,No,8,1,1,68
4921,22,78,Yes,8,2,2,67
4922,24,67,No,10,1,2,62
4923,28,85,No,7,1,3,67
4924,23,80,No,9,1,2,69
4925,17,64,Yes,8,3,3,64
4926,17,68,Yes,8,2,3,66
4927,21,79,Yes,7,2,1,69
4928,12,96,No,5,0,2,70
4929,19,83,No,8,3,3,69
4930,27,87,Yes,8,3,3,72
4931,7,74,Yes,6,1,2,61
4932,29,83,No,7,2,4,68
4933,27,78,No,6,1,3,68
4934,17,86,No,6,0,3,66
4935,23,62,No,6,5,2,65
4936,20,80,Yes,5,2,4,66
4937,27,72,No,6,1,5,67
4938,26,73,No,8,0,2,68
4939,12,98,No,9,1,2,67
4940,24,67,Yes,10,0,3,63
4941,19,72,No,6,0,2,64
4942,20,80,No,9,1,3,66
4943,16,95,Yes,8,0,4,69
4944,30,77,Yes,7,3,3,70
4945,26,90,No,8,3,2,72
4946,16,94,No,9,2,5,71
4947,12,72,Yes,6,3,2,63
4948,18,76,No,6,1,4,68
4949,23,74,Yes,6,1,3,67
4950,21,93,No,6,2,4,69
4951,28,62,No,9,1,2,65
4952,25,72,Yes,6,4,4,69
4953,26,87,No,6,0,4,71
4954,22,83,Yes,7,2,3,67
4955,12,77,No,7,2,4,64
4956,19,82,Yes,6,2,3,68
4957,26,68,Yes,10,1,3,67
4958,20,77,No,6,1,2,62
4959,23,80,No,7,2,2,68
4960,18,96,Yes,4,0,4,72
4961,14,70,Yes,7,0,3,61
4962,19,95,Yes,5,0,4,67
4963,22,86,No,6,0,3,70
4964,16,61,Yes,4,1,3,59
4965,19,89,Yes,6,0,4,70
4966,14,61,No,7,1,1,60
4967,27,100,No,7,1,3,74
4968,18,95,Yes,6,0,3,68
4969,29,72,No,7,0,3,67
4970,29,70,No,6,2,4,67
4971,20,75,Yes,7,0,2,66
4972,14,74,No,7,1,2,63
4973,7,75,No,7,1,3,62
4974,11,73,Yes,7,3,3,64
4975,12,85,Yes,6,3,4,68
4976,28,67,No,8,0,3,65
4977,21,94,Yes,8,1,4,71
4978,22,92,Yes,7,1,3,68
4979,7,79,Yes,9,0,2,62
4980,13,94,Yes,7,1,3,68
4981,25,70,Yes,7,3,3,68
4982,22,61,Yes,7,3,3,67
4983,19,85,Yes,7,0,2,67
4984,23,78,Yes,6,2,4,70
4985,30,83,Yes,4,0,4,69
4986,19,96,No,7,2,3,70
4987,20,99,No,8,1,2,69
4988,21,85,Yes,5,1,2,70
4989,34,91,No,9,0,4,72
4990,7,63,No,5,1,2,59
4991,24,66,No,6,0,4,64
4992,19,89,Yes,10,0,1,72
4993,23,77,Yes,8,0,3,70
4994,16,78,No,7,0,1,63
4995,20,72,Yes,7,1,3,66
4996,24,84,No,9,3,4,72
4997,39,67,Yes,5,2,4,71
4998,25,85,No,9,1,3,71
4999,15,67,Yes,6,3,3,62
5000,17,63,Yes,8,1,1,62
5001,17,73,No,6,4,1,64
5002,9,69,Yes,10,2,3,65
5003,18,96,Yes,7,1,4,68
5004,24,62,Yes,5,0,3,67
5005,12,67,Yes,8,1,3,61
5006,26,82,Yes,9,2,5,68
5007,23,79,No,9,1,3,68
5008,16,62,No,7,1,1,62
5009,19,60,No,8,1,3,62
5010,30,100,Yes,6,0,2,74
5011,24,86,Yes,8,0,4,68
5012,20,75,No,8,1,4,66
5013,19,79,No,4,1,3,67
5014,20,71,No,5,1,3,65
5015,17,74,Yes,7,2,4,66
5016,7,86,No,7,5,4,67
5017,32,95,Yes,7,5,3,76
5018,21,67,Yes,7,2,3,66
5019,22,94,No,9,1,3,68
5020,20,65,Yes,8,2,3,63
5021,16,69,Yes,4,4,4,65
5022,19,61,No,10,3,3,63
5023,10,66,No,4,2,2,59
5024,34,97,No,8,2,4,74
5025,13,78,Yes,5,2,3,62
5026,14,63,Yes,9,3,4,59
5027,17,98,Yes,7,0,3,71
5028,28,95,No,8,1,3,73
5029,20,90,Yes,4,0,1,68
5030,13,97,Yes,8,3,1,68
5031,28,69,Yes,8,0,6,66
5032,24,93,Yes,8,1,3,69
5033,23,88,No,8,2,4,70
5034,24,95,Yes,7,1,3,74
5035,34,92,No,7,0,5,75
5036,33,74,Yes,6,2,3,71
5037,16,91,Yes,6,2,3,71
5038,30,70,No,9,1,4,65
5039,22,73,No,6,1,3,65
5040,23,64,No,4,2,1,65
5041,10,97,No,6,2,2,67
5042,19,72,Yes,8,1,4,67
5043,15,81,Yes,7,1,3,67
5044,25,76,Yes,8,4,4,71
5045,26,98,No,4,1,1,72
5046,8,73,Yes,4,0,4,62
5047,20,91,Yes,7,0,4,70
5048,27,94,No,9,0,4,72
5049,19,77,Yes,4,0,4,64
5050,24,75,Yes,8,1,1,66
5051,22,90,Yes,9,0,4,69
5052,22,97,No,7,0,0,71
5053,18,90,No,8,2,3,68
5054,13,69,Yes,7,2,2,63
5055,13,96,Yes,7,4,3,71
5056,24,76,Yes,8,3,1,65
5057,20,83,Yes,10,0,1,66
5058,19,93,Yes,6,2,3,68
5059,17,68,Yes,7,0,3,61
5060,18,91,No,6,2,3,71
5061,26,84,Yes,7,0,2,70
5062,18,96,No,7,1,3,66
5063,12,67,Yes,9,0,2,61
5064,24,77,Yes,9,1,2,67
5065,19,93,Yes,8,1,3,72
5066,20,61,No,9,1,3,65
5067,30,64,No,6,3,2,68
5068,20,100,Yes,6,3,4,70
5069,22,71,Yes,8,1,4,63
5070,13,99,No,7,1,4,69
5071,19,67,No,10,0,3,62
5072,24,74,No,4,1,4,71
5073,11,90,Yes,8,1,4,64
5074,21,86,No,8,0,3,69
5075,21,83,Yes,6,2,3,71
5076,20,81,Yes,6,0,4,63
5077,26,94,Yes,6,1,3,72
5078,22,69,Yes,5,1,3,66
5079,29,78,Yes,9,2,4,69
5080,14,66,Yes,10,0,3,60
5081,21,84,Yes,6,1,4,68
5082,21,70,No,6,3,2,65
5083,14,73,No,5,2,4,67
5084,26,79,Yes,5,0,2,66
5085,34,61,Yes,6,1,2,68
5086,20,64,Yes,9,0,4,63
5087,23,87,Yes,10,1,3,73
5088,21,77,Yes,6,1,3,66
5089,16,95,Yes,6,2,3,67
5090,9,88,Yes,5,2,4,66
5091,16,60,No,8,0,5,60
5092,12,85,No,8,1,3,67
5093,30,64,No,7,3,4,67
5094,19,91,Yes,6,0,2,70
5095,18,100,No,9,1,2,69
5096,25,81,Yes,8,1,3,68
5097,13,87,Yes,8,1,3,67
5098,15,69,No,8,0,1,63
5099,20,78,No,7,2,3,70
5100,26,94,No,6,4,3,71
5101,23,67,Yes,8,1,2,67
5102,21,71,No,8,1,3,64
5103,20,78,No,8,0,4,66
5104,22,88,Yes,5,1,3,70
5105,21,75,Yes,8,1,2,65
5106,14,97,Yes,7,2,3,68
5107,20,64,Yes,6,3,5,65
5108,14,75,No,8,3,1,65
5109,20,88,Yes,7,0,4,69
5110,17,69,No,10,1,4,63
5111,35,86,No,8,2,2,70
5112,20,67,Yes,7,1,4,64
5113,12,62,Yes,7,1,4,62
5114,19,65,Yes,5,1,3,66
5115,23,97,Yes,9,2,3,73
5116,30,82,Yes,7,3,3,72
5117,16,92,Yes,7,0,2,68
5118,11,73,No,5,0,4,62
5119,25,84,No,8,2,4,67
5120,12,80,No,6,1,4,62
5121,17,98,No,6,2,3,72
5122,18,90,No,7,2,2,67
5123,20,89,Yes,6,1,3,68
5124,24,62,Yes,6,2,3,65
5125,16,82,No,7,0,1,79
5126,18,79,No,9,2,3,66
5127,20,97,Yes,8,1,2,68
5128,21,70,Yes,8,1,3,65
5129,21,71,Yes,8,3,4,67
5130,23,76,Yes,6,3,4,67
5131,25,70,Yes,9,1,4,67
5132,22,65,Yes,4,5,4,68
5133,23,94,No,8,3,3,72
5134,11,82,No,8,1,5,65
5135,20,94,No,7,0,3,65
5136,23,93,Yes,6,1,2,70
5137,24,71,Yes,7,2,2,67
5138,16,82,Yes,6,1,4,68
5139,16,63,No,8,2,3,63
5140,17,97,Yes,8,2,2,68
5141,23,76,Yes,8,0,2,69
5142,26,76,Yes,8,2,4,66
5143,18,72,Yes,8,2,4,64
5144,25,78,Yes,8,3,4,69
5145,21,70,No,6,1,3,62
5146,19,75,Yes,5,0,3,65
5147,19,92,Yes,7,1,2,70
5148,24,93,Yes,8,1,4,72
5149,22,72,No,5,1,3,66
5150,34,79,Yes,7,3,2,70
5151,15,95,No,9,3,1,67
5152,23,62,Yes,7,1,4,65
5153,17,96,Yes,9,3,2,68
5154,15,69,Yes,9,2,3,62
5155,20,87,Yes,7,1,3,68
5156,21,83,No,6,2,3,69
5157,38,82,No,6,2,3,72
5158,19,94,No,7,0,3,65
5159,13,64,Yes,5,2,2,63
5160,22,74,Yes,5,0,2,68
5161,8,82,No,4,1,2,62
5162,19,92,Yes,7,0,2,69
5163,20,69,No,10,2,4,65
5164,25,92,No,4,3,2,74
5165,26,76,Yes,7,4,3,70
5166,17,68,Yes,7,2,3,65
5167,19,90,No,7,3,3,70
5168,15,64,Yes,9,0,3,59
5169,13,81,Yes,6,1,3,63
5170,22,63,Yes,4,0,4,64
5171,12,74,Yes,6,0,3,63
5172,18,84,No,6,2,2,67
5173,14,82,Yes,4,1,4,65
5174,23,76,No,7,2,3,67
5175,31,77,No,5,2,5,73
5176,12,69,Yes,7,2,3,64
5177,9,78,No,6,0,3,65
5178,19,98,Yes,5,2,3,72
5179,20,94,No,8,3,4,72
5180,21,66,No,7,2,2,66
5181,17,61,Yes,7,1,2,62
5182,19,97,No,8,2,1,68
5183,22,81,Yes,7,1,3,67
5184,26,82,No,7,1,2,69
5185,8,91,No,6,1,3,67
5186,18,73,No,5,1,3,63
5187,21,79,Yes,7,0,4,65
5188,14,99,No,6,2,4,71
5189,30,87,No,8,1,1,70
5190,16,66,Yes,7,5,3,68
5191,20,65,Yes,8,0,3,65
5192,23,68,Yes,6,4,2,68
5193,16,91,Yes,5,2,3,69
5194,9,72,Yes,10,1,2,62
5195,17,61,Yes,7,2,4,62
5196,26,98,No,8,1,2,72
5197,18,67,No,5,0,4,64
5198,15,60,No,7,0,1,58
5199,26,69,No,9,1,3,66
5200,18,69,Yes,5,1,4,64
5201,17,77,Yes,10,3,1,68
5202,21,97,No,7,0,3,69
5203,25,95,No,6,1,5,71
5204,34,78,Yes,8,1,2,71
5205,25,76,Yes,9,0,3,67
5206,27,82,Yes,6,2,3,71
5207,17,70,Yes,6,2,3,64
5208,14,62,Yes,7,0,1,62
5209,20,98,No,8,1,4,70
5210,21,67,No,7,2,2,63
5211,14,68,Yes,8,0,3,66
5212,19,79,Yes,8,2,3,65
5213,22,80,No,7,1,3,69
5214,22,61,Yes,6,1,3,63
5215,23,66,No,7,1,2,64
5216,22,75,Yes,10,2,2,66
5217,17,87,Yes,7,4,3,67
5218,17,69,Yes,9,2,3,66
5219,13,77,No,6,2,4,65
5220,31,82,Yes,7,2,2,72
5221,20,96,Yes,8,0,2,70
5222,19,73,Yes,9,1,1,67
5223,14,65,No,9,4,3,64
5224,38,80,No,5,1,4,72
5225,14,90,Yes,9,0,4,65
5226,17,64,Yes,10,0,3,62
5227,22,77,No,6,3,4,67
5228,24,61,No,6,0,3,64
5229,26,61,No,7,0,3,63
5230,31,79,No,7,1,2,72
5231,23,72,No,6,1,5,66
5232,14,94,Yes,5,0,1,70
5233,18,84,Yes,9,0,2,66
5234,22,78,No,6,1,3,70
5235,32,76,Yes,6,0,2,67
5236,12,80,Yes,7,1,2,64
5237,27,62,No,5,2,2,67
5238,21,96,Yes,5,0,4,72
5239,25,100,No,6,1,3,72
5240,19,67,Yes,8,2,5,68
5241,15,65,Yes,7,1,3,64
5242,25,66,Yes,4,1,3,66
5243,24,86,No,9,0,3,68
5244,26,86,No,8,0,4,66
5245,20,94,Yes,7,1,1,70
5246,16,90,Yes,7,1,4,70
5247,11,78,Yes,8,0,2,62
5248,25,85,Yes,10,0,1,69
5249,23,88,Yes,8,2,2,69
5250,14,81,Yes,7,2,4,66
5251,17,79,No,5,4,3,68
5252,17,86,No,7,2,5,71
5253,11,82,Yes,8,1,2,64
5254,15,86,No,7,2,3,67
5255,13,85,Yes,6,2,3,68
5256,18,89,Yes,8,0,1,67
5257,16,86,No,6,1,3,68
5258,10,81,Yes,8,5,3,69
5259,32,87,Yes,6,0,3,71
5260,28,78,Yes,4,3,4,68
5261,15,70,No,6,0,2,65
5262,22,60,No,7,1,3,63
5263,23,82,Yes,8,0,1,65
5264,27,84,No,8,3,2,72
5265,15,99,Yes,5,2,1,67
5266,27,74,No,7,1,3,69
5267,17,76,No,6,3,3,67
5268,12,68,Yes,6,2,4,64
5269,24,63,No,6,0,3,62
5270,28,91,No,7,2,3,71
5271,36,70,No,10,2,3,70
5272,13,84,No,10,1,3,64
5273,24,88,Yes,6,0,2,69
5274,18,79,Yes,7,1,3,65
5275,25,95,Yes,7,2,2,73
5276,11,78,Yes,7,2,3,64
5277,12,71,Yes,8,2,2,64
5278,15,96,Yes,7,3,4,70
5279,20,94,Yes,6,2,5,70
5280,16,67,No,9,2,2,64
5281,24,61,No,5,3,2,64
5282,26,64,Yes,7,3,2,66
5283,24,71,Yes,5,1,3,66
5284,30,99,Yes,5,2,4,74
5285,22,82,No,8,2,1,69
5286,13,75,Yes,6,1,3,67
5287,28,96,No,4,5,5,73
5288,16,78,No,6,0,1,66
5289,25,73,No,6,2,4,67
5290,29,98,Yes,5,3,2,75
5291,23,94,Yes,8,2,2,73
5292,11,94,No,5,2,5,67
5293,14,80,Yes,6,0,4,65
5294,28,92,Yes,7,1,1,71
5295,19,67,Yes,6,1,4,63
5296,20,83,Yes,6,2,4,68
5297,25,99,No,6,0,4,72
5298,24,72,Yes,5,2,2,67
5299,22,92,No,6,1,4,71
5300,19,80,No,8,1,4,67
5301,18,62,Yes,6,0,3,66
5302,25,91,No,7,3,5,72
5303,23,67,No,9,2,0,64
5304,18,85,No,8,0,3,68
5305,26,63,No,5,0,2,65
5306,19,98,Yes,8,1,4,74
5307,15,72,Yes,9,4,4,65
5308,15,69,Yes,6,2,2,63
5309,14,65,Yes,5,5,3,65
5310,18,98,Yes,6,0,1,70
5311,27,88,Yes,7,0,4,71
5312,15,90,Yes,8,1,1,66
5313,21,80,Yes,6,2,3,69
5314,16,79,Yes,4,2,2,67
5315,18,64,Yes,5,1,4,64
5316,11,82,No,8,2,2,67
5317,19,70,Yes,10,1,4,67
5318,19,99,No,7,1,4,70
5319,23,92,No,9,2,1,71
5320,21,77,Yes,5,2,5,68
5321,13,66,No,6,1,2,65
5322,27,91,No,4,1,3,70
5323,21,65,Yes,8,1,4,64
5324,21,68,Yes,6,3,4,67
5325,20,68,No,8,5,3,63
5326,17,82,Yes,6,2,3,65
5327,21,91,Yes,10,2,2,70
5328,23,73,No,10,1,3,67
5329,10,63,No,4,3,3,60
5330,17,79,No,8,1,3,64
5331,18,90,No,6,1,1,65
5332,22,69,No,8,0,5,64
5333,27,69,Yes,5,1,4,67
5334,15,98,Yes,9,0,3,71
5335,17,98,No,9,0,3,69
5336,17,100,Yes,5,1,4,70
5337,15,92,Yes,7,1,3,69
5338,18,68,Yes,7,3,4,69
5339,25,68,Yes,8,2,3,64
5340,14,74,Yes,7,0,3,63
5341,23,73,No,8,3,2,67
5342,10,98,No,7,0,3,66
5343,17,92,Yes,8,2,3,69
5344,18,89,No,5,5,4,69
5345,30,67,No,7,2,3,69
5346,18,96,Yes,9,1,3,72
5347,7,93,Yes,9,1,3,65
5348,8,67,Yes,7,0,2,63
5349,20,95,No,7,1,4,69
5350,24,71,Yes,9,3,3,69
5351,22,63,Yes,7,2,2,64
5352,21,86,Yes,9,2,3,69
5353,27,86,No,7,1,3,72
5354,17,64,No,7,1,4,62
5355,25,73,Yes,5,1,3,66
5356,10,100,No,5,2,1,65
5357,15,87,Yes,8,0,3,69
5358,9,89,No,10,1,3,65
5359,18,69,Yes,7,3,2,67
5360,20,63,Yes,7,2,2,63
5361,21,71,No,9,2,4,66
5362,20,70,No,8,0,3,61
5363,14,69,Yes,4,1,4,64
5364,19,68,Yes,8,1,4,64
5365,11,83,Yes,5,2,3,65
5366,28,73,No,7,3,3,68
5367,18,93,Yes,6,1,3,69
5368,17,67,No,6,0,3,61
5369,30,79,No,7,3,2,72
5370,13,61,Yes,8,4,3,61
5371,13,79,No,7,1,4,66
5372,13,62,Yes,9,1,1,60
5373,20,99,No,9,1,3,69
5374,23,92,No,9,1,2,72
5375,24,80,Yes,7,2,2,69
5376,35,63,Yes,6,0,3,71
5377,7,84,No,7,1,3,64
5378,24,90,Yes,9,3,4,71
5379,17,68,Yes,9,1,3,64
5380,16,83,Yes,4,3,3,67
5381,16,93,Yes,7,2,3,67
5382,15,91,Yes,4,1,3,66
5383,30,92,Yes,7,3,4,73
5384,25,95,Yes,6,1,4,73
5385,20,98,No,6,0,2,70
5386,28,76,Yes,8,5,4,70
5387,11,83,Yes,6,0,4,62
5388,12,92,Yes,7,1,2,68
5389,7,88,Yes,6,0,3,65
5390,16,100,Yes,7,2,2,73
5391,21,61,Yes,8,1,3,65
5392,21,74,Yes,6,0,3,66
5393,21,71,Yes,8,3,3,64
5394,12,70,No,7,0,3,63
5395,25,69,No,7,0,3,62
5396,21,88,Yes,6,0,4,70
5397,24,63,No,8,3,3,65
5398,9,90,Yes,8,0,5,64
5399,22,88,No,7,4,2,70
5400,13,70,No,7,1,5,62
5401,18,70,No,8,5,2,67
5402,23,85,No,8,1,3,66
5403,21,90,Yes,7,2,3,74
5404,15,95,Yes,9,2,3,69
5405,20,94,Yes,8,0,4,70
5406,11,99,No,10,1,1,68
5407,27,83,No,5,3,2,70
5408,19,96,Yes,8,3,2,71
